age,job,marital,education,balance,housing,loan,duration,pdays,previous,poutcome,deposit
28,management,single,tertiary,150,yes,no,491,-1,0,unknown,no
48,admin,married,unknown,0,yes,no,85,168,2,failure,no
30,management,single,tertiary,3779,no,no,1093,-1,0,unknown,yes
24,services,married,secondary,4500,yes,no,733,-1,0,unknown,yes
35,technician,single,secondary,144,no,no,163,-1,0,unknown,no
35,management,single,tertiary,1756,no,no,195,-1,0,unknown,yes
38,unemployed,married,secondary,995,no,no,84,-1,0,unknown,no
35,technician,single,secondary,-89,yes,no,75,368,1,failure,no
38,management,married,tertiary,2656,no,no,230,-1,0,unknown,no
28,admin,single,secondary,127,no,no,1334,-1,0,unknown,yes
56,management,divorced,tertiary,505,no,no,108,199,3,other,no
57,blue_collar,married,primary,0,no,no,73,-1,0,unknown,no
31,technician,single,secondary,2088,no,no,15,-1,0,unknown,no
57,management,married,tertiary,0,yes,no,67,-1,0,unknown,no
48,unemployed,single,tertiary,3229,no,no,1089,-1,0,unknown,yes
34,services,married,secondary,190,yes,no,121,-1,0,unknown,no
50,admin,single,secondary,26,no,yes,179,-1,0,unknown,no
32,technician,single,secondary,324,no,yes,432,-1,0,unknown,yes
49,services,married,tertiary,411,no,no,9,-1,0,unknown,no
33,technician,married,secondary,180,no,no,561,435,3,failure,yes
36,housemaid,single,tertiary,561,no,no,274,-1,0,unknown,no
47,management,single,tertiary,86,no,no,1086,-1,0,unknown,yes
45,entrepreneur,married,secondary,242,no,yes,510,198,4,failure,no
69,retired,married,secondary,3588,yes,no,429,-1,0,unknown,yes
45,entrepreneur,married,primary,5315,yes,yes,262,-1,0,unknown,no
33,technician,single,secondary,151,yes,no,104,236,6,failure,no
35,technician,married,secondary,410,yes,no,67,-1,0,unknown,no
52,blue_collar,married,primary,1524,no,no,1007,-1,0,unknown,yes
38,management,single,tertiary,623,no,no,297,144,4,other,yes
45,admin,divorced,secondary,2353,yes,no,182,107,2,other,yes
44,admin,single,secondary,275,yes,no,7,367,4,failure,no
46,blue_collar,married,secondary,4707,yes,no,93,-1,0,unknown,no
48,unemployed,married,secondary,817,no,no,806,183,5,success,yes
40,management,single,secondary,10378,yes,no,523,-1,0,unknown,no
33,management,married,tertiary,5878,no,no,438,430,2,failure,yes
39,blue_collar,single,secondary,175,no,no,17,365,2,other,no
33,blue_collar,married,primary,0,no,no,174,-1,0,unknown,no
32,services,single,secondary,1659,yes,no,120,-1,0,unknown,no
30,management,single,tertiary,726,yes,no,39,342,3,failure,no
49,management,married,tertiary,1167,yes,yes,213,150,8,failure,yes
50,blue_collar,married,primary,859,yes,yes,56,196,7,failure,no
57,technician,married,secondary,589,yes,no,198,244,1,other,no
26,management,single,tertiary,800,yes,no,405,-1,0,unknown,no
30,housemaid,single,tertiary,19,no,no,139,92,5,success,yes
38,management,single,tertiary,6836,yes,no,374,-1,0,unknown,no
34,management,married,tertiary,402,no,no,147,-1,0,unknown,no
28,management,single,tertiary,187,no,no,255,93,2,success,yes
42,technician,single,secondary,275,no,no,31,-1,0,unknown,no
37,admin,married,secondary,1967,no,no,242,212,1,success,yes
71,technician,married,tertiary,383,no,no,388,-1,0,unknown,yes
30,blue_collar,married,primary,35,yes,no,366,-1,0,unknown,no
30,management,married,tertiary,10884,no,no,333,-1,0,unknown,yes
34,admin,married,tertiary,69,no,yes,263,251,3,success,yes
52,management,married,tertiary,40,no,no,1265,-1,0,unknown,yes
22,student,single,secondary,254,no,no,143,-1,0,unknown,yes
42,management,married,tertiary,1275,yes,yes,925,-1,0,unknown,yes
52,management,married,secondary,173,no,no,48,-1,0,unknown,no
24,admin,married,secondary,0,yes,no,284,-1,0,unknown,no
56,management,married,tertiary,0,no,yes,422,-1,0,unknown,yes
26,management,single,tertiary,943,no,no,166,195,1,success,yes
76,housemaid,divorced,primary,1411,no,no,233,187,3,success,yes
28,management,single,tertiary,866,no,no,191,-1,0,unknown,yes
31,management,married,tertiary,0,no,no,76,-1,0,unknown,no
53,technician,married,secondary,195,yes,no,472,90,6,success,yes
66,housemaid,married,primary,1230,no,no,726,-1,0,unknown,yes
37,management,single,secondary,792,yes,no,1187,-1,0,unknown,yes
22,student,single,primary,3472,no,no,529,181,4,success,yes
40,blue_collar,divorced,secondary,793,yes,no,109,-1,0,unknown,no
28,services,single,secondary,60,no,yes,248,-1,0,unknown,no
60,retired,divorced,tertiary,380,no,no,219,-1,0,unknown,no
43,services,married,secondary,43,yes,no,199,-1,0,unknown,no
54,management,married,tertiary,6525,yes,no,133,170,3,failure,no
22,student,single,secondary,1522,no,no,368,-1,0,unknown,yes
49,admin,single,secondary,716,yes,no,1257,-1,0,unknown,yes
46,technician,single,tertiary,4414,no,no,504,-1,0,unknown,yes
29,admin,divorced,tertiary,0,no,yes,426,-1,0,unknown,yes
35,technician,married,secondary,840,yes,no,281,-1,0,unknown,no
52,technician,married,secondary,0,yes,no,144,83,1,failure,no
38,admin,divorced,secondary,407,yes,yes,89,-1,0,unknown,no
29,services,divorced,secondary,-7,yes,no,1279,-1,0,unknown,yes
30,technician,married,secondary,384,no,no,73,-1,0,unknown,no
30,management,single,tertiary,2876,no,no,103,-1,0,unknown,no
32,admin,married,secondary,995,no,no,331,99,2,other,yes
38,self_employed,single,tertiary,1612,yes,no,423,-1,0,unknown,yes
23,blue_collar,married,secondary,272,no,no,100,-1,0,unknown,yes
59,retired,married,primary,-13,no,no,77,-1,0,unknown,no
59,retired,married,secondary,374,no,no,272,-1,0,unknown,no
58,unemployed,married,primary,1183,no,no,1721,-1,0,unknown,yes
73,retired,married,primary,542,no,no,107,-1,0,unknown,no
57,technician,married,primary,3376,yes,no,421,-1,0,unknown,yes
28,blue_collar,single,secondary,1348,yes,no,221,-1,0,unknown,yes
52,management,married,tertiary,601,yes,no,249,-1,0,unknown,no
54,technician,married,tertiary,876,no,no,269,541,3,success,yes
53,blue_collar,divorced,primary,4401,no,no,241,92,1,success,yes
32,management,married,tertiary,2204,no,no,123,-1,0,unknown,no
52,management,married,secondary,5193,no,no,477,-1,0,unknown,no
35,technician,single,tertiary,992,yes,no,79,114,3,failure,no
31,technician,single,secondary,253,no,no,262,-1,0,unknown,no
30,admin,single,secondary,270,no,no,437,80,1,success,yes
40,services,divorced,primary,1937,yes,no,86,-1,0,unknown,no
52,unemployed,married,secondary,1639,no,no,93,-1,0,unknown,no
59,blue_collar,married,secondary,0,yes,no,226,-1,0,unknown,no
36,management,single,tertiary,-508,yes,no,832,-1,0,unknown,no
40,admin,single,secondary,985,yes,no,592,50,8,failure,yes
39,housemaid,married,tertiary,94,no,no,181,-1,0,unknown,no
35,self_employed,married,secondary,598,yes,no,245,-1,0,unknown,no
57,technician,divorced,secondary,470,no,no,480,-1,0,unknown,yes
37,unemployed,single,secondary,48,no,no,40,-1,0,unknown,no
32,admin,single,secondary,6981,yes,no,154,194,3,failure,no
39,blue_collar,married,primary,332,yes,no,277,-1,0,unknown,no
40,entrepreneur,married,secondary,6403,no,no,208,-1,0,unknown,yes
75,retired,married,secondary,3771,no,no,186,183,1,failure,yes
35,blue_collar,married,secondary,2200,yes,no,14,-1,0,unknown,no
58,technician,married,secondary,4299,yes,no,348,-1,0,unknown,no
30,services,married,secondary,80,yes,no,185,-1,0,unknown,no
60,services,married,secondary,8837,yes,no,144,-1,0,unknown,no
35,management,married,tertiary,0,yes,no,391,92,5,success,yes
37,admin,single,secondary,4803,no,no,396,-1,0,unknown,yes
44,entrepreneur,single,unknown,323,no,no,332,181,2,failure,yes
44,technician,single,secondary,7138,no,no,809,-1,0,unknown,yes
44,blue_collar,divorced,primary,-57,yes,no,234,356,2,failure,no
52,services,married,secondary,992,yes,no,424,515,1,failure,yes
39,services,married,secondary,93,yes,no,72,-1,0,unknown,no
33,blue_collar,single,primary,1390,yes,no,192,-1,0,unknown,no
44,management,married,tertiary,58,yes,no,72,-1,0,unknown,no
51,self_employed,married,unknown,2094,no,no,458,-1,0,unknown,yes
41,services,married,secondary,3992,yes,no,281,-1,0,unknown,no
45,management,divorced,tertiary,854,no,yes,730,-1,0,unknown,yes
35,admin,married,secondary,-257,no,no,117,-1,0,unknown,no
45,technician,married,secondary,879,no,no,621,-1,0,unknown,yes
33,management,single,secondary,2955,yes,no,178,-1,0,unknown,no
35,management,divorced,tertiary,6997,yes,no,1121,-1,0,unknown,yes
33,blue_collar,married,secondary,842,no,no,111,-1,0,unknown,no
47,blue_collar,married,secondary,1125,yes,no,1101,-1,0,unknown,yes
50,management,married,tertiary,1612,no,no,532,98,2,other,yes
47,entrepreneur,divorced,secondary,186,no,no,112,-1,0,unknown,no
29,blue_collar,married,primary,-235,yes,no,189,-1,0,unknown,no
49,blue_collar,married,primary,67,no,yes,269,-1,0,unknown,no
33,blue_collar,married,secondary,315,no,no,146,-1,0,unknown,yes
42,blue_collar,married,secondary,1468,yes,no,136,-1,0,unknown,no
44,management,married,tertiary,792,no,no,630,-1,0,unknown,yes
74,retired,married,secondary,935,no,no,400,173,3,success,yes
34,management,married,tertiary,13,yes,no,47,-1,0,unknown,no
31,technician,married,tertiary,313,yes,no,114,-1,0,unknown,no
29,technician,single,secondary,18,no,no,206,-1,0,unknown,no
42,management,married,tertiary,1205,no,no,376,-1,0,unknown,yes
34,management,single,tertiary,404,yes,no,10,-1,0,unknown,no
26,technician,single,secondary,-454,no,yes,652,-1,0,unknown,no
54,technician,divorced,tertiary,2133,no,no,176,-1,0,unknown,no
61,retired,married,primary,0,yes,yes,280,-1,0,unknown,no
32,management,single,tertiary,0,yes,no,370,-1,0,unknown,yes
27,blue_collar,married,secondary,821,yes,yes,23,778,41,other,no
31,management,married,tertiary,1170,no,no,200,-1,0,unknown,no
27,management,single,tertiary,703,yes,no,590,-1,0,unknown,yes
58,technician,married,secondary,3399,no,no,1078,97,7,other,yes
23,services,single,secondary,488,no,no,236,92,2,other,yes
60,technician,divorced,secondary,-50,no,no,433,-1,0,unknown,no
37,self_employed,single,tertiary,1188,no,no,310,-1,0,unknown,yes
34,admin,single,secondary,79,yes,no,219,-1,0,unknown,no
37,management,married,tertiary,238,no,no,149,-1,0,unknown,yes
63,admin,married,secondary,0,yes,no,253,-1,0,unknown,yes
29,management,single,tertiary,765,no,no,238,-1,0,unknown,yes
29,blue_collar,single,secondary,0,no,no,437,-1,0,unknown,no
28,management,single,tertiary,637,yes,no,324,-1,0,unknown,no
63,technician,married,secondary,896,yes,no,115,91,4,other,no
55,management,married,secondary,0,yes,no,309,-1,0,unknown,no
26,admin,divorced,secondary,-45,yes,no,357,-1,0,unknown,no
43,technician,divorced,secondary,1612,no,no,262,353,1,other,yes
41,admin,single,secondary,1020,yes,no,882,-1,0,unknown,yes
38,management,married,tertiary,0,no,no,246,197,6,failure,no
45,management,single,tertiary,997,no,yes,152,-1,0,unknown,no
49,entrepreneur,married,secondary,687,no,no,65,-1,0,unknown,no
32,management,single,tertiary,2667,yes,no,971,-1,0,unknown,yes
35,management,married,secondary,339,yes,no,317,-1,0,unknown,no
36,technician,married,tertiary,571,yes,yes,46,-1,0,unknown,no
46,services,divorced,secondary,5,yes,yes,305,-1,0,unknown,no
41,technician,single,tertiary,-89,yes,no,195,251,4,failure,no
33,services,divorced,secondary,339,yes,no,496,-1,0,unknown,no
38,management,divorced,tertiary,151,yes,no,50,-1,0,unknown,no
37,admin,married,secondary,96,no,no,155,99,2,success,yes
52,technician,married,secondary,195,yes,no,220,63,5,failure,yes
53,services,married,secondary,367,yes,yes,155,261,2,failure,no
39,blue_collar,single,secondary,0,no,no,864,-1,0,unknown,yes
25,blue_collar,single,secondary,0,no,no,163,-1,0,unknown,yes
30,blue_collar,married,secondary,321,yes,no,738,-1,0,unknown,no
43,blue_collar,married,primary,377,no,yes,11,-1,0,unknown,no
44,blue_collar,single,primary,1593,yes,no,828,-1,0,unknown,yes
52,admin,married,primary,204,no,no,123,-1,0,unknown,no
30,blue_collar,married,secondary,673,yes,no,610,-1,0,unknown,no
69,retired,married,primary,2346,no,no,354,-1,0,unknown,yes
32,admin,married,secondary,51,yes,yes,297,-1,0,unknown,yes
26,self_employed,single,secondary,551,no,no,531,-1,0,unknown,yes
31,management,single,tertiary,11821,no,no,384,-1,0,unknown,yes
39,admin,divorced,secondary,878,yes,no,611,-1,0,unknown,yes
33,blue_collar,married,primary,3868,yes,no,445,-1,0,unknown,no
35,technician,married,tertiary,944,no,no,351,-1,0,unknown,no
59,technician,married,primary,3163,yes,no,240,-1,0,unknown,no
35,admin,married,secondary,404,yes,no,539,-1,0,unknown,yes
32,management,married,tertiary,3387,yes,no,1111,-1,0,unknown,yes
36,blue_collar,married,secondary,3935,yes,yes,220,-1,0,unknown,no
34,admin,married,secondary,155,no,no,696,-1,0,unknown,yes
38,services,divorced,secondary,446,yes,no,373,-1,0,unknown,no
37,technician,married,secondary,5953,no,no,1113,-1,0,unknown,no
28,blue_collar,married,secondary,-185,yes,yes,170,-1,0,unknown,no
52,management,divorced,secondary,944,no,yes,119,-1,0,unknown,no
55,housemaid,married,unknown,366,no,no,365,57,2,other,yes
50,technician,married,secondary,3370,no,no,531,80,2,success,yes
35,technician,married,tertiary,328,yes,no,654,-1,0,unknown,yes
59,retired,married,primary,0,yes,no,20,-1,0,unknown,no
45,admin,married,secondary,149,yes,no,893,-1,0,unknown,yes
46,management,married,tertiary,349,no,no,295,616,1,failure,yes
55,technician,married,tertiary,1320,no,no,387,-1,0,unknown,yes
54,services,married,secondary,4482,yes,no,97,-1,0,unknown,no
49,blue_collar,married,secondary,90,yes,no,127,-1,0,unknown,no
30,admin,single,secondary,613,yes,no,180,302,1,failure,no
42,management,divorced,tertiary,1243,no,no,1000,-1,0,unknown,yes
38,admin,married,secondary,1767,yes,no,893,-1,0,unknown,yes
38,management,married,tertiary,4293,yes,no,92,250,2,failure,no
32,technician,married,secondary,557,yes,no,91,-1,0,unknown,no
49,admin,married,secondary,1047,no,no,133,-1,0,unknown,no
53,blue_collar,divorced,secondary,640,yes,no,321,-1,0,unknown,no
24,management,single,tertiary,2845,no,no,779,-1,0,unknown,yes
30,admin,single,secondary,98,yes,no,100,-1,0,unknown,no
44,management,single,tertiary,709,yes,no,54,-1,0,unknown,no
37,self_employed,married,primary,0,no,no,112,-1,0,unknown,no
59,housemaid,married,primary,235,no,no,119,-1,0,unknown,no
31,technician,single,secondary,137,no,no,27,-1,0,unknown,no
33,admin,married,secondary,1077,yes,no,432,374,3,other,no
50,technician,married,secondary,778,no,no,16,-1,0,unknown,no
77,retired,married,primary,3324,no,no,289,91,5,success,yes
31,technician,single,tertiary,1166,yes,no,207,-1,0,unknown,no
50,services,married,primary,5024,yes,yes,661,267,11,other,yes
53,technician,married,tertiary,476,yes,no,160,-1,0,unknown,no
46,blue_collar,married,primary,874,no,no,996,-1,0,unknown,yes
49,housemaid,divorced,primary,198,yes,no,205,-1,0,unknown,no
43,services,married,secondary,2145,no,no,271,183,3,failure,yes
50,management,married,primary,313,no,no,958,-1,0,unknown,yes
33,technician,married,secondary,348,yes,no,263,294,1,success,no
57,retired,divorced,tertiary,734,no,no,1357,-1,0,unknown,yes
34,blue_collar,married,secondary,-436,yes,no,317,-1,0,unknown,no
51,services,married,secondary,-467,no,no,216,-1,0,unknown,no
31,blue_collar,single,tertiary,761,no,no,514,-1,0,unknown,yes
37,student,single,unknown,444,no,no,137,102,5,success,yes
26,technician,single,secondary,668,yes,no,576,-1,0,unknown,yes
56,blue_collar,married,unknown,982,yes,yes,135,-1,0,unknown,no
28,management,single,tertiary,1808,no,no,309,-1,0,unknown,yes
35,technician,married,tertiary,432,no,no,104,-1,0,unknown,no
58,management,married,tertiary,2261,yes,no,1361,391,1,failure,no
30,blue_collar,married,secondary,194,yes,no,475,-1,0,unknown,no
49,blue_collar,married,secondary,1730,yes,no,605,92,4,success,yes
29,services,married,tertiary,6,yes,no,143,-1,0,unknown,no
45,management,married,tertiary,1309,no,no,367,-1,0,unknown,yes
26,unemployed,single,tertiary,2170,no,no,317,-1,0,unknown,no
26,technician,single,secondary,-211,yes,no,164,-1,0,unknown,no
55,management,single,tertiary,1498,no,no,340,-1,0,unknown,no
45,admin,married,secondary,1206,no,no,309,446,3,failure,yes
31,management,divorced,tertiary,373,no,no,132,-1,0,unknown,yes
58,retired,divorced,primary,2538,yes,no,680,111,6,failure,yes
39,management,married,secondary,13578,yes,no,185,-1,0,unknown,no
53,housemaid,married,primary,2581,no,no,828,189,1,failure,yes
31,technician,single,secondary,354,no,yes,186,-1,0,unknown,no
64,management,married,tertiary,3951,no,no,134,91,1,success,yes
36,admin,single,secondary,115,no,no,134,91,1,failure,no
32,technician,single,secondary,483,yes,yes,35,-1,0,unknown,no
48,blue_collar,married,primary,456,yes,yes,289,-1,0,unknown,no
34,technician,married,secondary,883,no,no,163,-1,0,unknown,no
44,self_employed,married,primary,0,no,no,843,-1,0,unknown,no
53,technician,married,secondary,5303,yes,no,320,180,1,success,yes
58,management,married,tertiary,256,no,no,422,188,3,success,yes
36,blue_collar,married,secondary,222,yes,no,188,-1,0,unknown,no
34,technician,single,secondary,1313,no,no,237,-1,0,unknown,no
53,technician,married,secondary,65,no,no,99,92,2,failure,no
38,technician,married,secondary,5115,yes,no,99,102,6,success,yes
38,admin,married,secondary,755,yes,no,120,-1,0,unknown,yes
33,technician,single,tertiary,68,no,no,96,-1,0,unknown,no
37,technician,married,tertiary,341,no,no,287,182,3,success,yes
28,blue_collar,single,secondary,517,no,yes,681,-1,0,unknown,yes
33,technician,single,secondary,161,no,no,66,-1,0,unknown,no
32,services,married,primary,228,yes,no,1017,-1,0,unknown,yes
45,admin,married,secondary,153,no,no,277,-1,0,unknown,yes
30,management,married,tertiary,14,no,no,90,-1,0,unknown,no
35,admin,married,secondary,-203,yes,no,1649,-1,0,unknown,yes
51,admin,married,tertiary,0,yes,yes,124,-1,0,unknown,yes
55,entrepreneur,married,tertiary,323,yes,yes,200,-1,0,unknown,no
40,blue_collar,married,primary,1758,yes,no,1230,-1,0,unknown,yes
49,services,married,secondary,66,yes,yes,59,-1,0,unknown,no
30,blue_collar,married,secondary,2493,no,no,293,-1,0,unknown,yes
28,student,single,secondary,231,yes,no,55,-1,0,unknown,no
76,housemaid,divorced,primary,1411,no,no,170,-1,0,unknown,yes
57,management,married,primary,687,yes,yes,107,-1,0,unknown,no
